diamond-normal-allcached-colliding-24	diamond-normal-allcached-colliding	diamond	5,1,2,4	0,1,1,6	1	allcached	colliding	normal	11001
diamond-normal-allcached-colliding-25	diamond-normal-allcached-colliding	diamond	5,1,2,4	0,1,1,6	1	allcached	colliding	normal	11010
diamond-normal-allcached-colliding-26	diamond-normal-allcached-colliding	diamond	5,1,2,4	0,1,1,6	1	allcached	colliding	normal	11011
diamond-normal-allcached-colliding-27	diamond-normal-allcached-colliding	diamond	5,1,2,4	0,1,1,6	1	allcached	colliding	normal	11100
diamond-normal-allcached-colliding-28	diamond-normal-allcached-colliding	diamond	5,1,2,4	0,1,1,6	1	allcached	colliding	normal	11101
diamond-normal-allcached-colliding-29	diamond-normal-allcached-colliding	diamond	5,1,2,4	0,1,1,6	1	allcached	colliding	normal	11110
diamond-normal-allcached-colliding-30	diamond-normal-allcached-colliding	diamond	5,1,2,4	0,1,1,6	1	allcached	colliding	normal	11111
ties-chain-normal-filter-distinct-0	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	000
ties-chain-normal-filter-distinct-1	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	0010
ties-chain-normal-filter-distinct-2	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	00110
ties-chain-normal-filter-distinct-3	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	00111
ties-chain-normal-filter-distinct-4	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	0100
ties-chain-normal-filter-distinct-5	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	01010
ties-chain-normal-filter-distinct-6	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	01011
ties-chain-normal-filter-distinct-7	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	01100
ties-chain-normal-filter-distinct-8	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	01101
ties-chain-normal-filter-distinct-9	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	01110
ties-chain-normal-filter-distinct-10	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	01111
ties-chain-normal-filter-distinct-11	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	1000
ties-chain-normal-filter-distinct-12	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	10010
ties-chain-normal-filter-distinct-13	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	10011
ties-chain-normal-filter-distinct-14	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	10100
ties-chain-normal-filter-distinct-15	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	10101
ties-chain-normal-filter-distinct-16	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	10110
ties-chain-normal-filter-distinct-17	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	10111
ties-chain-normal-filter-distinct-18	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	11000
ties-chain-normal-filter-distinct-19	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	11001
ties-chain-normal-filter-distinct-20	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	11010
ties-chain-normal-filter-distinct-21	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	11011
ties-chain-normal-filter-distinct-22	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	11100
ties-chain-normal-filter-distinct-23	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	11101
ties-chain-normal-filter-distinct-24	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	11110
ties-chain-normal-filter-distinct-25	ties-chain-normal-filter-distinct	ties-chain	2,2,2	0,1,2	2	filter	distinct	normal	11111
ties-chain-normal-filter-colliding-0	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	000
ties-chain-normal-filter-colliding-1	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	0010
ties-chain-normal-filter-colliding-2	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	00110
ties-chain-normal-filter-colliding-3	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	00111
ties-chain-normal-filter-colliding-4	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	0100
ties-chain-normal-filter-colliding-5	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	01010
ties-chain-normal-filter-colliding-6	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	01011
ties-chain-normal-filter-colliding-7	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	01100
ties-chain-normal-filter-colliding-8	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	01101
ties-chain-normal-filter-colliding-9	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	01110
ties-chain-normal-filter-colliding-10	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	01111
ties-chain-normal-filter-colliding-11	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	1000
ties-chain-normal-filter-colliding-12	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	10010
ties-chain-normal-filter-colliding-13	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	10011
ties-chain-normal-filter-colliding-14	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	10100
ties-chain-normal-filter-colliding-15	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	10101
ties-chain-normal-filter-colliding-16	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	10110
ties-chain-normal-filter-colliding-17	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	10111
ties-chain-normal-filter-colliding-18	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	11000
ties-chain-normal-filter-colliding-19	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	11001
ties-chain-normal-filter-colliding-20	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	11010
ties-chain-normal-filter-colliding-21	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	11011
ties-chain-normal-filter-colliding-22	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	11100
ties-chain-normal-filter-colliding-23	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	11101
ties-chain-normal-filter-colliding-24	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	11110
ties-chain-normal-filter-colliding-25	ties-chain-normal-filter-colliding	ties-chain	2,2,2	0,1,2	2	filter	colliding	normal	11111
ties-chain-normal-allfresh-distinct-0	ties-chain-normal-allfresh-distinct	ties-chain	2,2,2	0,1,2	2	allfresh	distinct	normal	-
ties-chain-normal-allfresh-colliding-0	ties-chain-normal-allfresh-colliding	ties-chain	2,2,2	0,1,2	2	allfresh	colliding	normal	-
ties-chain-normal-allcached-distinct-0	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	000
ties-chain-normal-allcached-distinct-1	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	0010
ties-chain-normal-allcached-distinct-2	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	00110
ties-chain-normal-allcached-distinct-3	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	00111
ties-chain-normal-allcached-distinct-4	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	0100
ties-chain-normal-allcached-distinct-5	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	01010
ties-chain-normal-allcached-distinct-6	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	01011
ties-chain-normal-allcached-distinct-7	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	01100
ties-chain-normal-allcached-distinct-8	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	01101
ties-chain-normal-allcached-distinct-9	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	01110
ties-chain-normal-allcached-distinct-10	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	01111
ties-chain-normal-allcached-distinct-11	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	1000
ties-chain-normal-allcached-distinct-12	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	10010
ties-chain-normal-allcached-distinct-13	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	10011
ties-chain-normal-allcached-distinct-14	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	10100
ties-chain-normal-allcached-distinct-15	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	10101
ties-chain-normal-allcached-distinct-16	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	10110
ties-chain-normal-allcached-distinct-17	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	10111
ties-chain-normal-allcached-distinct-18	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	11000
ties-chain-normal-allcached-distinct-19	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	11001
ties-chain-normal-allcached-distinct-20	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	11010
ties-chain-normal-allcached-distinct-21	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	11011
ties-chain-normal-allcached-distinct-22	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	11100
ties-chain-normal-allcached-distinct-23	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	11101
ties-chain-normal-allcached-distinct-24	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	11110
ties-chain-normal-allcached-distinct-25	ties-chain-normal-allcached-distinct	ties-chain	2,2,2	0,1,2	2	allcached	distinct	normal	11111
ties-chain-normal-allcached-colliding-0	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	000
ties-chain-normal-allcached-colliding-1	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	0010
ties-chain-normal-allcached-colliding-2	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	00110
ties-chain-normal-allcached-colliding-3	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	00111
ties-chain-normal-allcached-colliding-4	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	0100
ties-chain-normal-allcached-colliding-5	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	01010
ties-chain-normal-allcached-colliding-6	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	01011
ties-chain-normal-allcached-colliding-7	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	01100
ties-chain-normal-allcached-colliding-8	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	01101
ties-chain-normal-allcached-colliding-9	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	01110
ties-chain-normal-allcached-colliding-10	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	01111
ties-chain-normal-allcached-colliding-11	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	1000
ties-chain-normal-allcached-colliding-12	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	10010
ties-chain-normal-allcached-colliding-13	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	10011
ties-chain-normal-allcached-colliding-14	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	10100
ties-chain-normal-allcached-colliding-15	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	10101
ties-chain-normal-allcached-colliding-16	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	10110
ties-chain-normal-allcached-colliding-17	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	10111
ties-chain-normal-allcached-colliding-18	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	11000
ties-chain-normal-allcached-colliding-19	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	11001
ties-chain-normal-allcached-colliding-20	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	11010
ties-chain-normal-allcached-colliding-21	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	11011
ties-chain-normal-allcached-colliding-22	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	11100
ties-chain-normal-allcached-colliding-23	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	11101
ties-chain-normal-allcached-colliding-24	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	11110
ties-chain-normal-allcached-colliding-25	ties-chain-normal-allcached-colliding	ties-chain	2,2,2	0,1,2	2	allcached	colliding	normal	11111
strict-safe-fresh-normal-filter-distinct-0	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	000000
strict-safe-fresh-normal-filter-distinct-1	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0000010
strict-safe-fresh-normal-filter-distinct-2	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0000011
strict-safe-fresh-normal-filter-distinct-3	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0000100
strict-safe-fresh-normal-filter-distinct-4	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0000101
strict-safe-fresh-normal-filter-distinct-5	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0000110
strict-safe-fresh-normal-filter-distinct-6	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0000111
strict-safe-fresh-normal-filter-distinct-7	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0001000
strict-safe-fresh-normal-filter-distinct-8	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0001001
strict-safe-fresh-normal-filter-distinct-9	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0001010
strict-safe-fresh-normal-filter-distinct-10	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0001011
strict-safe-fresh-normal-filter-distinct-11	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0001100
strict-safe-fresh-normal-filter-distinct-12	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0001101
strict-safe-fresh-normal-filter-distinct-13	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0001110
strict-safe-fresh-normal-filter-distinct-14	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0001111
strict-safe-fresh-normal-filter-distinct-15	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0010000
strict-safe-fresh-normal-filter-distinct-16	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0010001
strict-safe-fresh-normal-filter-distinct-17	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0010010
strict-safe-fresh-normal-filter-distinct-18	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0010011
strict-safe-fresh-normal-filter-distinct-19	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0010100
strict-safe-fresh-normal-filter-distinct-20	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0010101
strict-safe-fresh-normal-filter-distinct-21	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0010110
strict-safe-fresh-normal-filter-distinct-22	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0010111
strict-safe-fresh-normal-filter-distinct-23	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	001100
strict-safe-fresh-normal-filter-distinct-24	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	001101
strict-safe-fresh-normal-filter-distinct-25	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	001110
strict-safe-fresh-normal-filter-distinct-26	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	001111
strict-safe-fresh-normal-filter-distinct-27	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0100000
strict-safe-fresh-normal-filter-distinct-28	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0100001
strict-safe-fresh-normal-filter-distinct-29	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0100010
strict-safe-fresh-normal-filter-distinct-30	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0100011
strict-safe-fresh-normal-filter-distinct-31	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0100100
strict-safe-fresh-normal-filter-distinct-32	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0100101
strict-safe-fresh-normal-filter-distinct-33	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0100110
strict-safe-fresh-normal-filter-distinct-34	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	0100111
strict-safe-fresh-normal-filter-distinct-35	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	010100
strict-safe-fresh-normal-filter-distinct-36	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	010101
strict-safe-fresh-normal-filter-distinct-37	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	010110
strict-safe-fresh-normal-filter-distinct-38	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	010111
strict-safe-fresh-normal-filter-distinct-39	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	01100
strict-safe-fresh-normal-filter-distinct-40	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	01101
strict-safe-fresh-normal-filter-distinct-41	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	01110
strict-safe-fresh-normal-filter-distinct-42	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	01111
strict-safe-fresh-normal-filter-distinct-43	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1000000
strict-safe-fresh-normal-filter-distinct-44	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1000001
strict-safe-fresh-normal-filter-distinct-45	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1000010
strict-safe-fresh-normal-filter-distinct-46	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1000011
strict-safe-fresh-normal-filter-distinct-47	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1000100
strict-safe-fresh-normal-filter-distinct-48	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1000101
strict-safe-fresh-normal-filter-distinct-49	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1000110
strict-safe-fresh-normal-filter-distinct-50	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1000111
strict-safe-fresh-normal-filter-distinct-51	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	100100
strict-safe-fresh-normal-filter-distinct-52	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	100101
strict-safe-fresh-normal-filter-distinct-53	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	100110
strict-safe-fresh-normal-filter-distinct-54	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	100111
strict-safe-fresh-normal-filter-distinct-55	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	10100
strict-safe-fresh-normal-filter-distinct-56	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	10101
strict-safe-fresh-normal-filter-distinct-57	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	10110
strict-safe-fresh-normal-filter-distinct-58	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	10111
strict-safe-fresh-normal-filter-distinct-59	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1100000
strict-safe-fresh-normal-filter-distinct-60	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1100001
strict-safe-fresh-normal-filter-distinct-61	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1100010
strict-safe-fresh-normal-filter-distinct-62	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1100011
strict-safe-fresh-normal-filter-distinct-63	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1100100
strict-safe-fresh-normal-filter-distinct-64	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1100101
strict-safe-fresh-normal-filter-distinct-65	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1100110
strict-safe-fresh-normal-filter-distinct-66	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1100111
strict-safe-fresh-normal-filter-distinct-67	strict-safe-fresh-normal-filter-distinct	strict-safe-fresh	100,1,2,80,80,80	0,1,2,4,8,16	1	filter	distinct	normal	1101000
